DateTime,Fossil Gas [Actual Aggregated] [actual-entsoe],Fossil Hard coal [Actual Aggregated] [actual-entsoe],Fossil Oil [Actual Aggregated] [actual-entsoe],Fossil Peat [Actual Aggregated] [actual-entsoe],Hydro Pumped Storage [Actual Aggregated] [actual-entsoe],Hydro Run-of-river and pondage [Actual Aggregated] [actual-entsoe],Wind Onshore [Actual Aggregated] [actual-entsoe],Other [Actual Aggregated] [actual-entsoe],Fossil Gas [Actual Consumption] [actual-entsoe],Fossil Hard coal [Actual Consumption] [actual-entsoe],Fossil Oil [Actual Consumption] [actual-entsoe],Fossil Peat [Actual Consumption] [actual-entsoe],Hydro Pumped Storage [Actual Consumption] [actual-entsoe],Hydro Run-of-river and pondage [Actual Consumption] [actual-entsoe],Other [Actual Consumption] [actual-entsoe],Solar [Actual Aggregated] [actual-entsoe],Solar [Actual Consumption] [actual-entsoe]
2024-04-05 16:30:00+01:00,397.88,107.93,0.01,65.41,6.81,138.79,2816.96,0.0,3.98,8.24,2.77,0.0,0.0,0.0,0.66,,
2024-04-05 17:00:00+01:00,381.26,107.25,0.01,65.41,4.68,140.54,3030.64,0.0,3.98,7.1,2.77,0.0,0.0,0.0,0.62,,
2024-04-05 17:30:00+01:00,396.8,99.92,0.01,65.34,8.05,154.8,3156.83,0.0,4.14,8.01,2.77,0.0,0.0,0.0,0.62,,
2024-04-05 18:00:00+01:00,399.33,101.06,0.01,65.13,46.14,154.77,3320.93,0.0,3.98,7.78,2.77,0.0,0.0,0.0,0.62,,
2024-04-05 18:30:00+01:00,372.24,99.47,0.01,65.13,95.73,153.69,3327.42,0.0,3.98,7.78,2.46,0.0,0.0,0.0,0.62,,
2024-04-05 19:00:00+01:00,424.03,100.38,0.01,65.27,35.88,156.07,3374.48,0.0,4.02,7.55,2.77,0.0,0.0,0.0,0.61,,
2024-04-05 19:30:00+01:00,387.7,104.28,0.01,65.34,211.38,155.85,3256.34,0.0,4.35,7.78,2.46,0.0,0.0,0.0,0.62,,
2024-04-05 20:00:00+01:00,381.85,103.59,0.01,65.55,140.55,140.99,3318.34,0.0,4.47,8.24,2.76,0.0,0.0,0.0,0.62,,
2024-04-05 20:30:00+01:00,388.74,99.47,0.01,65.27,21.31,130.41,3266.33,0.0,4.28,7.33,2.76,0.0,0.0,0.0,0.61,,
2024-04-05 21:00:00+01:00,383.23,104.05,0.01,60.94,15.01,131.15,3224.88,0.0,3.98,8.01,2.76,0.0,0.0,0.0,0.62,,
2024-04-05 21:30:00+01:00,348.29,95.58,0.01,43.2,12.81,122.03,3143.8,0.0,3.98,7.78,2.76,0.0,0.0,0.0,0.66,,
2024-04-05 22:00:00+01:00,338.99,99.69,0.01,42.29,7.17,123.97,3081.34,0.0,3.98,7.78,2.76,0.0,0.0,0.0,0.66,,
2024-04-05 22:30:00+01:00,327.42,100.38,0.01,42.29,4.02,121.86,3169.01,0.0,4.14,7.55,3.13,0.0,0.0,0.0,0.66,,
2024-04-05 23:00:00+01:00,312.19,101.75,0.01,42.22,4.53,122.61,2989.24,0.0,3.98,6.87,2.46,0.0,0.0,0.0,0.61,,
2024-04-05 23:30:00+01:00,378.94,101.98,0.01,42.36,0.0,121.63,2743.62,0.0,4.62,7.55,2.82,0.0,152.72,0.0,0.66,,
2024-04-06 00:00:00+01:00,385.86,100.61,0.01,41.95,0.0,131.88,2687.66,0.0,4.12,7.55,3.19,0.0,225.39,0.0,0.66,,
2024-04-06 00:30:00+01:00,393.59,103.35,0.01,42.29,0.0,132.39,2673.72,0.0,3.98,7.55,2.52,0.0,224.36,0.0,0.66,,
2024-04-06 01:00:00+01:00,391.62,103.82,0.01,42.36,0.0,131.76,2605.5,0.0,4.47,7.78,2.85,0.0,223.78,0.0,0.66,,
2024-04-06 01:30:00+01:00,392.75,104.28,0.01,41.88,0.0,130.72,2579.78,0.0,4.31,7.55,2.85,0.0,222.31,0.0,0.66,,
2024-04-06 02:00:00+01:00,388.58,103.82,0.01,41.88,0.0,131.79,2503.33,0.0,4.62,7.55,2.52,0.0,221.8,0.0,0.66,,
2024-04-06 02:30:00+01:00,387.69,103.12,0.01,42.29,0.0,131.72,2456.13,0.0,4.13,7.55,2.85,0.0,220.34,0.0,0.67,,
2024-04-06 03:00:00+01:00,396.68,103.35,0.01,42.29,0.0,132.14,2301.13,0.0,4.32,7.78,2.52,0.0,219.17,0.0,0.66,,
2024-04-06 03:30:00+01:00,391.37,100.84,0.01,42.36,0.0,131.96,1904.04,0.0,3.97,7.55,2.55,0.0,218.28,0.0,0.62,,
2024-04-06 04:00:00+01:00,404.39,100.15,0.01,42.29,0.0,132.09,1744.52,0.0,3.98,7.55,2.55,0.0,217.12,0.0,0.66,,
2024-04-06 04:30:00+01:00,386.68,101.98,0.01,42.29,0.0,130.24,1825.54,0.0,4.32,8.01,2.52,0.0,216.31,0.0,0.66,,
2024-04-06 05:00:00+01:00,411.36,100.84,0.01,42.22,0.0,131.97,2046.6,0.0,4.32,7.55,4.83,0.0,214.33,0.0,0.66,,
2024-04-06 05:30:00+01:00,391.61,103.12,0.01,42.09,0.0,119.91,2127.89,0.0,3.98,7.55,4.86,0.0,213.16,3.52,0.66,,
2024-04-06 06:00:00+01:00,404.75,103.82,0.01,42.02,0.0,130.65,2332.14,0.0,3.98,7.55,4.86,0.0,211.91,0.0,0.66,,
2024-04-06 06:30:00+01:00,333.85,112.04,91.23,42.16,3.88,130.8,2331.42,0.0,3.98,7.55,0.13,0.0,0.0,0.0,0.67,,
2024-04-06 07:00:00+01:00,318.92,111.59,180.81,42.36,6.37,130.58,2241.81,0.0,4.31,7.55,0.16,0.0,0.0,0.0,0.66,,
2024-04-06 07:30:00+01:00,313.57,119.6,164.03,42.29,5.2,139.7,2117.39,0.0,3.96,7.55,0.13,0.0,0.0,0.0,0.65,,
2024-04-06 08:00:00+01:00,302.88,113.19,164.37,41.95,15.15,142.43,2093.1,0.0,3.97,8.24,0.13,0.0,0.0,0.0,0.67,,
2024-04-06 08:30:00+01:00,315.96,110.67,168.05,42.02,23.65,143.55,2043.24,0.0,3.97,7.78,0.13,0.0,0.0,0.0,0.67,,
2024-04-06 09:00:00+01:00,311.47,106.11,164.37,42.36,19.91,141.35,1974.91,0.0,3.98,8.47,0.16,0.0,0.0,0.0,0.66,,
2024-04-06 09:30:00+01:00,316.81,107.02,167.38,42.29,22.76,143.27,2060.46,0.0,3.99,8.24,0.1,0.0,0.0,0.0,0.67,,
2024-04-06 10:00:00+01:00,321.65,108.39,168.72,42.16,24.08,141.44,2151.63,0.0,3.98,8.01,0.1,0.0,0.0,0.0,0.66,,
2024-04-06 10:30:00+01:00,186.79,99.24,164.7,42.5,20.06,138.01,2275.22,0.0,8.94,8.24,0.13,0.0,0.0,0.0,0.66,,
2024-04-06 11:00:00+01:00,192.85,110.45,164.7,42.29,4.68,137.43,2051.84,0.0,6.45,8.47,0.13,0.0,0.0,0.0,0.65,,
2024-04-06 11:30:00+01:00,191.99,108.16,164.37,42.29,5.05,137.77,2209.89,0.0,6.45,7.33,0.13,0.0,0.0,0.0,0.61,,
2024-04-06 12:00:00+01:00,192.92,109.07,164.7,42.36,5.41,137.65,2122.47,0.0,6.44,7.78,0.13,0.0,0.0,0.0,0.61,,
2024-04-06 12:30:00+01:00,192.4,102.66,164.03,42.22,5.2,131.72,2159.17,0.0,6.44,8.24,0.13,0.0,0.0,0.0,0.66,,
2024-04-06 13:00:00+01:00,192.29,101.98,164.7,42.5,5.2,131.99,2055.35,0.0,6.44,7.33,0.1,0.0,0.0,0.0,0.61,,
2024-04-06 13:30:00+01:00,192.74,101.52,163.03,42.36,4.83,131.59,2002.39,0.0,6.45,8.24,0.13,0.0,0.0,0.0,0.62,,
2024-04-06 14:00:00+01:00,194.05,100.15,168.72,42.22,6.3,131.51,1945.37,0.0,6.45,7.55,0.13,0.0,0.0,0.0,0.62,,
2024-04-06 14:30:00+01:00,191.27,97.87,164.37,42.29,4.98,130.43,1910.83,0.0,6.44,7.55,0.13,0.0,0.0,0.0,0.62,,
2024-04-06 15:00:00+01:00,191.24,97.64,164.7,42.22,5.05,131.9,1821.09,0.0,6.44,7.55,0.13,0.0,0.0,0.0,0.62,,
2024-04-06 15:30:00+01:00,188.41,97.41,164.7,42.22,4.9,131.53,1854.43,0.0,6.45,8.47,0.1,0.0,0.0,0.0,0.62,,
2024-04-06 16:00:00+01:00,187.21,104.96,164.37,42.22,4.31,131.42,1980.76,0.0,6.44,7.55,0.16,0.0,0.0,0.0,0.66,,
2024-04-06 16:30:00+01:00,193.93,107.02,170.06,42.22,5.57,130.14,2102.7,0.0,6.44,7.1,0.1,0.0,0.0,0.0,0.62,,
2024-04-06 17:00:00+01:00,193.78,102.66,167.72,42.36,5.27,129.12,2480.07,0.0,6.44,7.55,0.1,0.0,0.0,0.0,0.61,,
2024-04-06 17:30:00+01:00,194.6,99.01,169.73,42.36,6.14,130.72,2764.67,0.0,6.44,7.55,0.07,0.0,0.0,0.0,0.66,,
2024-04-06 18:00:00+01:00,192.42,100.84,167.72,42.22,5.71,129.73,2796.21,0.0,6.6,7.55,0.07,0.0,0.0,0.0,0.66,,
2024-04-06 18:30:00+01:00,192.86,101.06,168.72,42.5,6.22,130.32,2884.47,0.0,6.43,6.64,0.07,0.0,0.0,0.0,0.62,,
2024-04-06 19:00:00+01:00,195.65,99.92,170.06,42.22,6.22,130.87,2927.87,0.0,6.44,7.55,0.1,0.0,0.0,0.0,0.63,,
2024-04-06 19:30:00+01:00,192.32,101.06,168.72,41.88,6.0,130.23,2928.07,0.0,6.44,7.33,0.07,0.0,0.0,0.0,0.66,,
2024-04-06 20:00:00+01:00,196.65,99.69,170.73,42.22,46.14,130.34,2968.43,0.0,6.42,7.55,0.1,0.0,0.0,0.0,0.66,,
2024-04-06 20:30:00+01:00,193.64,99.69,127.8,42.22,60.64,130.72,3045.88,0.0,6.44,7.78,0.07,0.0,0.0,0.0,0.67,,
2024-04-06 21:00:00+01:00,189.13,96.27,0.01,42.09,59.91,130.58,3134.36,0.0,6.44,7.55,5.11,0.0,0.0,0.0,0.62,,
2024-04-06 21:30:00+01:00,190.69,99.92,0.01,42.22,9.52,121.89,2941.82,0.0,6.45,8.01,4.78,0.0,0.0,0.0,0.66,,
2024-04-06 22:00:00+01:00,193.96,100.38,0.01,42.22,10.69,122.71,2808.46,0.0,6.6,6.18,4.81,0.0,0.0,0.0,0.66,,
2024-04-06 22:30:00+01:00,185.87,90.56,0.01,42.16,9.81,121.49,2750.73,0.0,6.45,7.55,4.81,0.0,0.0,0.0,0.66,,
2024-04-06 23:00:00+01:00,198.5,96.72,0.01,42.22,12.3,123.07,2429.2,0.0,6.6,7.78,5.17,0.0,0.0,0.0,0.66,,
2024-04-06 23:30:00+01:00,245.73,103.82,0.01,42.36,0.0,121.13,2462.46,0.0,6.6,8.01,5.14,0.0,1.1,0.0,0.66,,
2024-04-07 00:00:00+01:00,265.91,104.51,0.01,42.29,0.0,132.07,2492.88,0.0,7.25,7.33,5.2,0.0,72.3,0.0,0.66,,
2024-04-07 00:30:00+01:00,248.34,103.59,0.01,42.16,0.0,130.41,2517.87,0.0,6.87,7.78,5.2,0.0,72.88,0.0,0.66,,
2024-04-07 01:00:00+01:00,261.23,103.59,0.01,42.36,0.0,132.4,2248.55,0.0,6.6,7.78,5.2,0.0,72.37,0.0,0.66,,
2024-04-07 01:30:00+01:00,267.58,99.92,0.01,42.36,0.0,132.81,2064.98,0.0,6.86,8.01,5.2,0.0,72.15,0.0,0.62,,
2024-04-07 02:00:00+01:00,268.83,99.01,0.01,42.22,0.0,132.68,2069.64,0.0,6.75,7.33,5.2,0.0,72.23,0.0,0.67,,
2024-04-07 02:30:00+01:00,264.35,99.01,0.01,42.36,0.0,132.89,1767.5,0.0,6.45,8.01,5.23,0.0,72.08,0.0,0.66,,
2024-04-07 03:00:00+01:00,269.03,99.24,0.01,42.29,0.0,132.82,1938.44,0.0,6.75,7.78,2.85,0.0,71.78,0.0,0.66,,
2024-04-07 03:30:00+01:00,259.65,99.92,0.01,42.36,0.0,131.6,1888.47,0.0,6.37,7.55,2.85,0.0,72.0,0.0,0.66,,
2024-04-07 04:00:00+01:00,247.25,100.61,0.01,42.22,0.0,127.47,1821.75,0.0,6.5,7.78,3.22,0.0,72.08,0.0,0.66,,
2024-04-07 04:30:00+01:00,269.15,99.92,0.01,42.22,0.0,131.6,1743.84,0.0,6.2,8.01,3.19,0.0,71.35,0.0,0.65,,
2024-04-07 05:00:00+01:00,267.11,99.24,0.01,42.22,0.0,131.8,1718.06,0.0,6.45,7.78,2.88,0.0,71.35,0.0,0.67,,
2024-04-07 05:30:00+01:00,249.11,99.47,0.01,42.22,0.0,129.59,1743.25,0.0,5.96,7.55,2.88,0.0,71.86,0.0,0.65,,
2024-04-07 06:00:00+01:00,268.74,99.47,0.01,42.36,0.0,131.1,1798.87,0.0,6.36,7.55,2.58,0.0,71.27,0.0,0.66,,
2024-04-07 06:30:00+01:00,260.53,99.69,0.01,42.22,0.0,131.45,1889.57,0.0,6.2,7.33,2.88,0.0,71.2,0.0,0.66,,
2024-04-07 07:00:00+01:00,193.01,97.64,0.01,42.22,5.2,129.57,1875.36,0.0,5.94,7.78,2.82,0.0,0.0,0.0,0.65,,
2024-04-07 07:30:00+01:00,193.87,88.26,0.01,42.22,5.41,139.2,2202.48,0.0,5.95,7.55,2.82,0.0,0.0,0.0,0.66,,
2024-04-07 08:00:00+01:00,193.59,99.47,0.01,42.16,16.62,140.39,2209.56,0.0,6.5,7.78,2.82,0.0,0.0,0.0,0.66,,
2024-04-07 08:30:00+01:00,195.0,96.72,0.01,42.22,17.78,142.08,2245.22,0.0,6.2,7.78,2.46,0.0,0.0,0.0,0.65,,
2024-04-07 09:00:00+01:00,193.07,94.44,0.01,42.29,14.78,141.75,2332.44,0.0,6.2,8.01,2.46,0.0,0.0,0.0,0.66,,
2024-04-07 09:30:00+01:00,194.26,103.35,0.01,42.22,17.72,142.88,2454.27,0.0,6.53,8.47,2.8,0.0,0.0,0.0,0.66,,
2024-04-07 10:00:00+01:00,192.4,104.73,0.01,42.02,14.86,142.17,2531.19,0.0,6.54,8.47,2.76,0.0,0.0,0.0,0.65,,
2024-04-07 10:30:00+01:00,193.95,104.28,0.01,42.16,14.86,151.61,2386.95,0.0,6.62,8.01,2.8,0.0,0.0,0.0,0.66,,
2024-04-07 11:00:00+01:00,198.66,103.35,0.01,42.02,19.4,152.18,2455.6,0.0,6.36,7.78,2.8,0.0,0.0,0.0,0.62,,
2024-04-07 11:30:00+01:00,192.38,103.12,0.01,42.16,15.22,152.62,2378.39,0.0,6.52,8.01,2.8,0.0,0.0,0.0,0.66,,
2024-04-07 12:00:00+01:00,192.52,104.05,0.01,41.89,15.07,152.05,2463.26,0.0,6.36,8.01,2.8,0.0,0.0,0.0,0.62,,
2024-04-07 12:30:00+01:00,192.02,104.51,0.01,42.16,14.85,151.7,2463.66,0.0,6.36,7.1,2.46,0.0,0.0,0.0,0.62,,
2024-04-07 13:00:00+01:00,190.58,104.51,0.01,42.1,15.01,149.77,2555.64,0.0,8.63,8.01,2.76,0.0,0.0,0.0,0.62,,
2024-04-07 13:30:00+01:00,191.61,108.16,0.01,41.19,14.78,148.94,2133.43,0.0,8.63,7.55,2.76,0.0,0.0,0.0,0.66,,
2024-04-07 14:00:00+01:00,193.09,97.41,0.01,42.16,15.01,150.19,2215.39,0.0,6.63,7.78,2.76,0.0,0.0,0.0,0.66,,
2024-04-07 14:30:00+01:00,195.87,95.13,0.01,42.16,18.3,151.05,2277.24,0.0,6.62,7.78,2.76,0.0,0.0,0.0,0.61,,
2024-04-07 15:00:00+01:00,195.15,92.84,0.01,42.16,17.57,151.27,2447.65,0.0,8.38,7.33,3.1,0.0,0.0,0.0,0.66,,
2024-04-07 15:30:00+01:00,193.52,108.85,0.01,42.16,14.72,150.85,2538.09,0.0,8.68,6.64,2.8,0.0,0.0,0.0,0.66,,
2024-04-07 16:00:00+01:00,194.78,108.16,0.01,42.16,17.57,150.01,2569.96,0.0,8.67,7.33,2.74,0.0,0.0,0.0,0.66,,
2024-04-07 16:30:00+01:00,195.47,108.62,0.01,42.16,17.57,148.32,2858.29,0.0,8.68,7.55,2.4,0.0,0.0,0.0,0.66,,
2024-04-07 17:00:00+01:00,202.96,99.01,0.01,42.3,22.55,149.32,2881.42,0.0,8.68,7.55,2.8,0.0,0.0,0.0,0.62,,
2024-04-07 17:30:00+01:00,209.48,98.32,0.01,42.3,24.67,150.49,2859.37,0.0,8.68,7.33,2.74,0.0,0.0,0.0,0.62,,
2024-04-07 18:00:00+01:00,196.64,97.41,0.01,42.3,18.08,148.34,2936.36,0.0,8.42,7.33,2.8,0.0,0.0,0.0,0.61,,
2024-04-07 18:30:00+01:00,189.51,98.09,0.01,42.02,14.56,145.89,2833.11,0.0,8.67,7.55,2.76,0.0,0.0,0.0,0.66,,
2024-04-07 19:00:00+01:00,196.22,96.95,0.01,42.16,17.49,142.63,2843.44,0.0,8.67,7.55,2.76,0.0,0.0,0.0,0.62,,
2024-04-07 19:30:00+01:00,218.62,96.27,0.01,42.16,168.24,142.23,2663.2,0.0,9.0,7.1,2.76,0.0,0.0,0.0,0.66,,
2024-04-07 20:00:00+01:00,261.3,107.48,0.01,42.3,243.09,134.66,2395.05,0.0,8.41,7.55,2.76,0.0,0.0,0.0,0.65,,
2024-04-07 20:30:00+01:00,258.18,101.98,0.01,42.16,268.59,135.13,2189.85,0.0,8.67,7.55,2.76,0.0,0.0,0.0,0.66,,
2024-04-07 21:00:00+01:00,302.41,102.21,0.01,50.12,276.06,132.72,2014.38,0.0,6.66,7.78,2.82,0.0,0.0,0.0,0.66,,
2024-04-07 21:30:00+01:00,315.97,99.47,0.01,50.19,172.92,127.91,1921.53,0.0,6.83,8.01,2.82,0.0,0.0,0.0,0.66,,
2024-04-07 22:00:00+01:00,312.06,100.15,0.01,50.12,50.46,128.36,1847.62,0.0,6.08,8.01,2.82,0.0,0.0,0.0,0.62,,
2024-04-07 22:30:00+01:00,295.05,97.41,0.01,46.07,45.99,128.89,1800.21,0.0,6.33,7.33,2.82,0.0,0.0,0.0,0.66,,
2024-04-07 23:00:00+01:00,324.46,98.55,0.01,45.93,0.0,130.51,1621.38,0.0,6.66,7.78,2.82,0.0,77.94,0.0,0.66,,
2024-04-07 23:30:00+01:00,501.24,98.55,0.01,71.28,0.0,126.96,1362.99,0.0,9.68,7.78,2.49,0.0,153.61,0.0,0.66,,
2024-04-08 00:00:00+01:00,543.28,99.47,0.01,65.21,0.0,126.71,1288.15,0.0,2.96,7.78,4.86,0.0,225.68,0.0,0.67,,
2024-04-08 00:30:00+01:00,579.8,100.61,0.01,84.89,0.0,127.92,1186.36,0.0,3.44,7.78,7.88,0.0,297.76,0.0,0.66,,
2024-04-08 01:00:00+01:00,622.63,99.69,0.01,85.03,0.0,128.52,1084.45,0.0,3.45,7.78,5.23,0.0,296.07,0.0,0.66,,
2024-04-08 01:30:00+01:00,667.81,99.92,94.24,81.68,0.0,126.4,1000.59,0.0,5.72,7.78,0.16,0.0,295.05,0.0,0.66,,
2024-04-08 02:00:00+01:00,674.55,101.52,183.49,84.26,0.0,127.47,853.72,0.0,5.45,8.01,0.22,0.0,291.97,0.0,0.67,,
2024-04-08 02:30:00+01:00,783.87,100.15,183.15,89.36,0.0,129.95,714.43,0.0,6.96,7.33,0.22,0.0,287.8,0.0,0.66,,
2024-04-08 03:00:00+01:00,686.17,100.84,411.95,83.92,0.0,127.06,579.24,0.0,6.96,8.01,0.19,0.0,288.09,0.0,0.66,,
2024-04-08 03:30:00+01:00,746.64,101.29,448.19,85.59,0.0,129.03,437.68,0.0,5.13,8.01,0.19,0.0,284.93,0.0,0.66,,
2024-04-08 04:00:00+01:00,718.47,99.69,440.14,83.5,0.0,127.15,421.31,0.0,4.95,10.07,0.22,0.0,219.38,0.0,0.66,,
2024-04-08 04:30:00+01:00,603.12,104.51,442.82,82.17,0.0,126.24,364.81,0.0,0.98,7.78,0.19,0.0,72.15,0.0,0.66,,
2024-04-08 05:00:00+01:00,734.17,103.12,314.33,86.43,0.0,127.66,304.42,0.0,0.98,8.01,0.19,0.0,0.0,0.0,0.66,,
2024-04-08 05:30:00+01:00,792.53,100.38,311.98,83.01,0.0,125.37,242.08,0.0,1.14,7.55,0.19,0.0,0.0,0.0,0.61,,
2024-04-08 06:00:00+01:00,805.49,101.75,367.01,86.36,0.0,128.29,216.34,0.0,0.98,7.55,0.22,0.0,0.0,0.0,0.66,,
2024-04-08 06:30:00+01:00,970.71,101.06,394.17,93.2,0.0,126.23,171.34,0.0,1.14,7.78,0.22,0.0,0.0,0.0,0.66,,
2024-04-08 07:00:00+01:00,1015.79,107.7,448.86,93.9,13.69,127.0,174.22,0.0,0.98,7.78,0.19,0.0,0.0,0.0,0.66,,
2024-04-08 07:30:00+01:00,1200.48,163.96,449.19,98.71,126.2,125.96,189.88,0.0,0.98,7.78,0.19,0.0,0.0,0.0,0.67,,
2024-04-08 08:00:00+01:00,1348.66,159.62,449.19,100.18,248.88,105.6,211.74,0.0,1.78,8.24,0.19,0.0,0.0,0.0,0.66,,
2024-04-08 08:30:00+01:00,1366.17,158.93,438.8,96.55,245.95,122.0,249.18,28.23,0.86,8.01,0.19,0.0,0.0,0.0,0.53,,
2024-04-08 09:00:00+01:00,1449.29,157.79,448.19,98.92,251.89,121.92,284.62,29.69,1.01,8.24,0.16,0.0,0.0,0.0,0.53,,
2024-04-08 09:30:00+01:00,1423.43,162.82,438.8,96.69,245.37,130.47,375.52,28.44,0.86,8.24,0.16,0.0,0.0,0.0,0.54,,
2024-04-08 10:00:00+01:00,1383.93,162.13,443.16,98.22,249.32,131.52,471.18,0.0,0.86,8.47,0.16,0.0,0.0,0.0,0.69,,
2024-04-08 10:30:00+01:00,1371.15,95.81,447.85,101.3,256.27,134.01,591.59,0.0,1.08,8.01,0.16,0.0,0.0,0.0,0.67,,
2024-04-08 11:00:00+01:00,1323.76,96.27,437.44,96.9,118.13,132.16,704.17,0.0,0.98,8.01,0.13,0.0,0.0,0.0,0.66,,
2024-04-08 11:30:00+01:00,1243.35,98.78,440.14,112.67,113.9,132.85,895.77,0.0,1.0,8.24,0.16,0.0,0.0,0.0,0.62,,
2024-04-08 12:00:00+01:00,1255.64,98.09,441.15,126.75,0.0,133.32,994.93,0.0,0.97,8.7,0.16,0.0,0.0,0.0,0.66,,
2024-04-08 12:30:00+01:00,1199.4,87.12,395.18,122.07,0.0,131.04,1068.66,0.0,0.98,8.92,0.16,0.0,0.0,0.0,0.61,,
2024-04-08 13:00:00+01:00,1232.46,96.5,337.47,85.38,0.0,131.98,1150.95,0.0,0.98,8.92,0.13,0.0,0.0,0.0,0.66,,
2024-04-08 13:30:00+01:00,1180.73,99.24,319.02,79.44,0.0,130.01,1391.45,0.0,0.98,8.24,0.13,0.0,0.0,0.0,0.66,,
2024-04-08 14:00:00+01:00,1203.54,98.09,164.37,81.89,0.0,131.95,1512.06,0.0,0.98,7.78,0.13,0.0,0.0,0.0,0.66,,
2024-04-08 14:30:00+01:00,1204.75,98.09,164.03,114.34,0.0,132.26,1656.35,0.0,0.98,7.55,0.13,0.0,0.0,0.0,0.66,,
2024-04-08 15:00:00+01:00,1175.73,88.26,166.71,105.06,0.0,133.7,1848.17,0.0,0.98,8.01,0.13,0.0,0.0,0.0,0.67,,
2024-04-08 15:30:00+01:00,1170.34,101.06,164.37,114.21,0.0,131.53,1940.17,0.0,0.98,8.01,0.1,0.0,0.0,0.0,0.62,,
2024-04-08 16:00:00+01:00,1143.96,100.38,164.03,113.98,0.0,131.33,1992.46,0.0,0.98,7.78,0.13,0.0,0.0,0.0,0.65,,
2024-04-08 16:30:00+01:00,1166.21,103.35,166.71,85.31,0.0,133.56,2126.13,0.0,1.14,7.33,0.1,0.0,0.0,0.0,0.62,,
2024-04-08 17:00:00+01:00,1176.16,100.38,170.4,86.57,0.0,133.79,2297.33,0.0,0.98,7.1,0.16,0.0,0.0,0.0,0.62,,
2024-04-08 17:30:00+01:00,1279.47,98.55,314.66,81.19,15.45,146.52,2353.06,0.0,0.98,7.55,0.16,0.0,0.0,0.0,0.61,,
2024-04-08 18:00:00+01:00,1115.9,106.56,310.98,81.19,14.78,145.37,2509.25,0.0,0.98,7.78,0.13,0.0,0.0,0.0,0.61,,
2024-04-08 18:30:00+01:00,1121.52,106.33,301.91,85.38,16.1,131.2,2555.83,0.0,0.99,8.24,0.13,0.0,0.0,0.0,0.62,,
2024-04-08 19:00:00+01:00,1163.51,102.89,307.63,81.82,15.81,129.77,2504.16,0.0,1.14,8.01,0.13,0.0,0.0,0.0,0.62,,
2024-04-08 19:30:00+01:00,1140.13,105.88,266.01,86.71,20.06,129.73,2559.32,0.0,1.14,8.01,0.1,0.0,0.0,0.0,0.66,,
2024-04-08 20:00:00+01:00,1156.95,102.43,268.04,87.2,20.94,128.25,2576.93,0.0,0.98,8.24,0.13,0.0,0.0,0.0,0.65,,
2024-04-08 20:30:00+01:00,1196.51,104.28,278.77,90.41,24.53,122.84,2582.53,0.0,0.98,8.24,0.07,0.0,0.0,0.0,0.65,,
2024-04-08 21:00:00+01:00,1174.95,104.96,306.96,81.47,11.93,119.38,2586.71,0.0,0.98,8.47,0.1,0.0,0.0,0.0,0.65,,
2024-04-08 21:30:00+01:00,890.89,103.35,310.31,62.97,15.37,110.6,2748.94,0.0,1.29,8.47,0.07,0.0,0.0,0.0,0.66,,
2024-04-08 22:00:00+01:00,761.69,103.82,224.08,60.1,6.51,110.05,2874.81,0.0,4.98,8.24,0.1,0.0,0.08,0.0,0.66,,
2024-04-08 22:30:00+01:00,512.53,107.02,163.03,59.55,21.74,110.07,2814.9,0.0,4.17,7.78,0.1,0.0,0.0,0.0,0.66,,
2024-04-08 23:00:00+01:00,363.69,104.05,164.7,65.13,8.85,113.55,2709.49,0.0,4.31,7.55,0.1,0.0,0.0,0.0,0.65,,
2024-04-08 23:30:00+01:00,353.11,104.73,164.37,62.55,7.91,112.04,2698.39,0.0,4.65,8.01,0.1,0.0,0.0,0.0,0.66,,
2024-04-09 00:00:00+01:00,357.98,107.48,168.72,65.13,0.0,113.42,2789.97,0.0,4.31,8.01,0.19,0.0,149.43,0.0,0.65,,
2024-04-09 00:30:00+01:00,387.16,104.73,28.16,69.32,0.0,114.41,2933.08,0.0,4.31,7.78,0.16,0.0,224.58,0.0,0.65,,
2024-04-09 01:00:00+01:00,363.4,104.05,0.01,43.55,0.0,116.57,2949.93,0.0,4.3,7.55,4.86,0.0,222.82,0.0,0.66,,
2024-04-09 01:30:00+01:00,354.57,105.19,0.01,45.23,0.0,116.27,3037.49,0.0,4.01,8.01,4.86,0.0,221.72,0.0,0.66,,
2024-04-09 02:00:00+01:00,340.16,104.96,0.01,44.11,0.0,113.8,2967.07,0.0,4.17,7.78,2.52,0.0,221.94,0.0,0.65,,
2024-04-09 02:30:00+01:00,322.44,104.96,0.01,44.18,0.0,112.87,2990.63,0.0,4.17,8.01,2.55,0.0,221.43,0.0,0.66,,
2024-04-09 03:00:00+01:00,334.39,106.11,0.01,44.18,0.0,113.61,2847.91,0.0,4.01,7.33,3.19,0.0,219.75,0.0,0.66,,
2024-04-09 03:30:00+01:00,329.98,103.82,0.01,44.18,0.0,98.78,2826.27,0.0,4.17,6.64,2.55,0.0,218.8,0.0,0.66,,
2024-04-09 04:00:00+01:00,306.16,104.28,0.01,44.18,0.0,97.61,2755.72,0.0,4.17,8.01,3.19,0.0,219.09,0.0,0.66,,
2024-04-09 04:30:00+01:00,315.69,104.28,0.54,44.18,0.0,85.43,2754.51,0.0,4.17,7.55,2.52,0.0,218.35,3.52,0.66,,
