DateTime,Forecasted Load [forecast-entsoe],Actual Load [actual-entsoe],Wind Onshore [forecast-entsoe],Fossil Gas [Actual Aggregated] [actual-entsoe],Fossil Hard coal [Actual Aggregated] [actual-entsoe],Fossil Oil [Actual Aggregated] [actual-entsoe],Fossil Peat [Actual Aggregated] [actual-entsoe],Hydro Pumped Storage [Actual Aggregated] [actual-entsoe],Hydro Run-of-river and pondage [Actual Aggregated] [actual-entsoe],Wind Onshore [Actual Aggregated] [actual-entsoe],Other [Actual Aggregated] [actual-entsoe],Fossil Gas [Actual Consumption] [actual-entsoe],Fossil Hard coal [Actual Consumption] [actual-entsoe],Fossil Oil [Actual Consumption] [actual-entsoe],Fossil Peat [Actual Consumption] [actual-entsoe],Hydro Pumped Storage [Actual Consumption] [actual-entsoe],Hydro Run-of-river and pondage [Actual Consumption] [actual-entsoe],Other [Actual Consumption] [actual-entsoe],Solar [Actual Aggregated] [actual-entsoe],Solar [Actual Consumption] [actual-entsoe],ACTUAL WIND(MW),FORECAST WIND(MW),irainfall   Rainfall indicator,Precipitation Amount (mm)  ,ittt Dry bulb indicator,Air Temperature (C),iwb Wet bulb indicator,Wet Bulb Temperature ©,Dew Point Temperature ©,Vapour Pressure (hPa)    , Relative Humidity (%) ,Mean Sea Level Pressure (hPa),itabspeed wind Speed indicator,Mean Wind Speed (kt),itabdir  wind dir indicator,Predominant Wind Direction (deg),Weekday,Mean Wind Speed (km/h)
2024-08-27 04:00:00+00:00,3384.5,3001.51,2910.22,206.18,85.86,178.63,0.19,0.0,65.975,2310.88,0.0,4.96,7.215,0.030000000000000002,0.73,281.46,0.0,0.655,,,2292.0,3208.75,0,0.675,0,16.13,0,15.515,15.06,17.13,93.0,1004.71,2,15.16666667,2.0,195.0,1,28.08866667
2024-08-27 05:00:00+00:00,3593.5,3238.9449999999997,2544.715,197.05,54.65,168.055,0.19,0.0,65.805,2164.955,0.0,4.945,15.79,0.085,0.835,0.0,0.0,0.665,,,2273.0,2867.0,0,0.94,0,15.91,0,15.32,14.885,16.945,93.4,1005.065,2,14.72222222,2.0,197.2222222,1,27.26555556
2024-08-27 06:00:00+00:00,3897.0,3640.1949999999997,2051.93,375.78999999999996,0.0,230.29,0.19,13.690000000000001,59.870000000000005,2030.22,0.0,6.6,24.25,0.07,0.6599999999999999,0.0,0.0,0.64,,,2185.5,2492.0,0,0.73,0,15.655,0,15.145,14.75,16.8,93.9,1005.665,2,13.5,2.0,204.4444444,1,25.002
2024-08-27 07:00:00+00:00,4125.0,4029.8599999999997,1711.755,447.40999999999997,20.12,395.02,0.19,23.134999999999998,41.685,1697.51,0.0,6.965,15.79,0.085,0.69,0.0,0.0,0.66,,,1972.5,2007.5,0,0.5,0,15.32,0,14.805,14.39,16.405,93.85,1006.615,2,12.38888889,2.0,214.4444444,1,22.94422222
2024-08-27 08:00:00+00:00,4206.0,4217.58,1457.365,702.12,81.75,436.95000000000005,0.19,24.165,54.14,1342.31,0.0,8.175,7.4399999999999995,0.07,0.63,0.0,0.0,0.645,,,1652.75,1677.0,0,0.305,0,15.405,0,14.76,14.265,16.3,92.55,1007.18,2,10.44444444,2.0,215.5555556,1,19.34311111
2024-08-27 09:00:00+00:00,4207.5,4222.43,1306.23,775.5450000000001,112.85,422.195,0.19,26.875,57.735,1194.415,0.0,1.5699999999999998,7.4399999999999995,0.1,0.6599999999999999,0.0,0.0,0.63,,,1319.75,1434.5,0,0.205,0,15.77,0,14.95,14.345,16.355,90.95,1007.715,2,10.27777778,2.0,215.0,1,19.03444444
2024-08-27 10:00:00+00:00,4210.5,4192.5650000000005,1247.26,911.035,111.475,216.37,0.19,22.0,51.980000000000004,1172.025,0.0,1.41,7.33,0.085,0.73,0.0,0.0,0.655,,,1184.0,1299.25,0,0.205,0,16.335,0,15.125,14.22,16.245,86.95,1008.055,2,10.27777778,2.0,216.1111111,1,19.03444444
2024-08-27 11:00:00+00:00,4190.5,4169.48,1175.065,957.185,104.62,164.535,0.19,20.35,52.040000000000006,1107.615,0.0,1.5699999999999998,7.33,0.085,0.69,0.0,0.0,0.63,,,1163.5,1239.0,0,0.075,0,16.935,0,15.365,14.175,16.2,83.8,1008.28,2,10.77777778,2.0,214.4444444,1,19.96044444
2024-08-27 12:00:00+00:00,4153.5,4126.035,1102.695,952.23,103.935,167.565,0.19,16.835,51.685,1070.895,0.0,1.5699999999999998,7.4399999999999995,0.085,0.625,0.0,0.0,0.655,,,1117.0,1163.0,0,0.09,0,17.41,0,15.57,14.215,16.24,81.45,1008.44,2,10.88888889,2.0,216.6666667,1,20.16622222
2024-08-27 13:00:00+00:00,4153.0,4070.54,1136.725,901.495,102.435,164.2,0.12,14.745000000000001,51.58,1128.16,0.0,1.41,7.4399999999999995,0.085,0.5549999999999999,0.0,0.0,0.63,,,1083.5,1104.5,0,0.06,0,17.98,0,15.82,14.215,16.255,78.65,1008.44,2,10.66666667,2.0,213.8888889,1,19.75466667
2024-08-27 14:00:00+00:00,4206.0,4058.62,1210.335,927.8199999999999,102.095,168.22,0.12,17.31,51.995000000000005,1055.4099999999999,0.0,1.41,7.215,0.07500000000000001,0.595,0.0,0.0,0.66,,,1137.75,1148.25,0,0.04,0,18.525,0,16.01,14.175,16.215,75.9,1008.45,2,10.05555556,2.0,218.8888889,1,18.62288889
2024-08-27 15:00:00+00:00,4295.5,4106.18,1237.715,1007.64,102.205,175.76999999999998,0.155,21.305,51.95,1075.165,0.0,0.87,7.215,0.05,0.595,0.0,0.0,0.64,,,1041.25,1212.75,0,0.015,0,18.55,0,16.01,14.17,16.205,75.9,1008.275,2,10.33333333,2.0,218.3333333,1,19.13733333
2024-08-27 16:00:00+00:00,4292.5,4263.52,1268.305,1195.25,99.705,223.42000000000002,0.19,108.98,51.775000000000006,1037.745,0.0,0.87,7.1,0.05,0.665,0.0,0.0,0.66,,,1078.5,1244.0,0,0.005,0,18.775,0,16.15,14.245,16.28,75.2,1008.125,2,10.33333333,2.0,211.1111111,1,19.13733333
2024-08-27 17:00:00+00:00,4186.5,4260.0650000000005,1223.11,1106.92,107.82,330.76,0.19,279.575,76.32000000000001,959.95,0.0,0.87,7.1,0.05,0.595,0.0,0.0,0.655,,,1044.25,1265.25,0,0.005,0,18.4,0,15.93,14.11,16.135,76.45,1007.99,2,10.11111111,2.0,213.8888889,1,18.72577778
2024-08-27 18:00:00+00:00,4066.5,4175.57,1053.265,1048.47,100.495,361.46500000000003,0.19,289.94,95.235,1043.735,0.0,0.87,7.1,0.05,0.595,0.0,0.0,0.615,,,961.75,1209.25,0,0.435,0,17.68,0,15.64,14.125,16.145,79.8,1007.99,2,9.222222222,2.0,211.6666667,1,17.07955556
2024-08-27 19:00:00+00:00,4031.0,4153.115,988.11,1138.62,101.41,348.39,0.19,114.0,92.725,1125.76,0.0,0.9450000000000001,7.215,0.05,0.595,0.0,0.0,0.66,,,1078.25,1044.5,0,0.115,0,16.605,0,15.025,13.83,15.83,83.8,1008.33,2,8.333333333,2.0,208.3333333,1,15.43333333
2024-08-27 20:00:00+00:00,3890.0,4161.0,959.83,1207.44,103.58000000000001,432.58500000000004,0.19,0.0,98.17,1056.405,0.0,0.87,7.215,0.1,0.63,0.0,0.0,0.66,,,1124.5,982.0,0,0.035,0,15.64,0,14.51,13.63,15.62,87.55,1008.775,2,7.833333333,2.0,210.5555556,1,14.50733333
2024-08-27 21:00:00+00:00,3709.0,3794.2200000000003,994.425,903.3599999999999,105.305,435.095,0.19,0.0,116.44999999999999,990.3050000000001,0.0,3.955,7.555,0.085,0.595,114.34,0.0,0.635,,,1019.75,963.5,0,0.0,0,15.135,0,14.23,13.485,15.485,89.75,1009.12,2,7.555555556,2.0,202.7777778,1,13.99288889
2024-08-27 22:00:00+00:00,3501.5,3484.515,1023.32,772.985,104.39,386.62,0.19,0.0,116.25,948.51,0.0,3.635,7.1,0.07,0.63,228.02499999999998,0.0,0.64,,,987.0,1000.5,0,0.0,0,14.885,0,14.09,13.445,15.43,90.7,1009.33,2,8.444444444,2.0,196.6666667,1,15.63911111
2024-08-27 23:00:00+00:00,3342.0,3204.4849999999997,991.395,739.575,104.155,263.505,0.19,0.0,116.08500000000001,934.175,0.0,1.46,7.324999999999999,0.07,0.595,224.84,0.0,0.66,,,951.5,1019.75,0,0.01,0,14.54,0,13.79,13.18,15.18,91.2,1009.215,2,8.611111111,2.0,200.0,1,15.94777778
2024-08-28 00:00:00+00:00,3260.0,3094.86,866.99,676.0450000000001,103.925,167.38,0.19,0.0,116.515,946.4749999999999,0.0,1.54,7.1,0.085,0.63,222.825,0.0,0.66,,,919.25,986.5,0,0.005,0,14.26,0,13.56,12.985,14.99,91.7,1009.105,2,7.833333333,2.0,201.1111111,0,14.50733333
2024-08-28 01:00:00+00:00,3228.0,3052.575,824.28,689.01,104.955,164.365,0.19,0.0,116.28,988.46,0.0,1.46,7.215,0.1,0.48,221.14499999999998,0.0,0.64,,,965.25,861.25,0,0.09,0,13.935,0,13.28,12.735,14.735,92.2,1009.13,2,7.388888889,2.0,193.3333333,0,13.68422222
2024-08-28 02:00:00+00:00,3215.5,3001.365,797.425,696.64,104.845,164.70499999999998,0.19,0.0,116.395,969.615,0.0,1.46,7.4399999999999995,0.1,0.595,218.79500000000002,0.0,0.64,,,985.25,819.75,0,0.145,0,13.875,0,13.24,12.71,14.71,92.3,1008.895,2,7.388888889,2.0,192.7777778,0,13.68422222
2024-08-28 03:00:00+00:00,3249.0,2980.2799999999997,796.14,726.8399999999999,104.5,168.065,0.19,0.0,116.50999999999999,1034.105,0.0,1.46,7.1,0.1,0.595,216.93,0.0,0.645,,,969.0,797.25,0,0.02,0,13.835,0,13.225,12.73,14.725,92.7,1008.505,2,7.222222222,2.0,184.4444444,0,13.37555556
2024-08-28 04:00:00+00:00,3408.0,3049.565,796.25,796.6600000000001,101.63499999999999,166.70999999999998,0.19,0.0,103.455,1096.4,0.0,1.46,7.33,0.07,0.63,214.22,0.0,0.635,,,1060.25,796.0,0,0.295,0,13.79,0,13.14,12.595,14.59,92.2,1008.225,2,7.222222222,2.0,183.3333333,0,13.37555556
2024-08-28 05:00:00+00:00,3619.0,3274.5,808.365,783.25,104.73,167.215,0.19,0.0,80.13999999999999,1126.565,0.0,1.46,7.1,0.07500000000000001,0.48,0.0,0.0,0.62,,,1085.5,796.5,0,0.33,0,13.66,0,13.02,12.485,14.495,92.45,1008.055,2,6.944444444,2.0,180.0,0,12.86111111
2024-08-28 06:00:00+00:00,3924.5,3721.54,802.5,868.845,167.27499999999998,391.49,0.19,5.234999999999999,62.28,972.7149999999999,0.0,3.02,7.1,0.1,0.56,0.0,0.0,0.63,,,1111.0,813.25,0,0.125,0,13.74,0,13.06,12.48,14.495,92.0,1007.92,2,6.777777778,2.0,177.2222222,0,12.55244444
2024-08-28 07:00:00+00:00,4149.0,4084.92,794.68,873.1500000000001,177.57,438.12,0.19,45.88,50.504999999999995,995.12,0.0,1.46,7.1,0.175,0.625,0.0,0.0,0.625,,,979.25,801.75,0,0.25,0,14.015,0,13.305,12.675,14.685,91.6,1007.905,2,8.166666667,2.0,188.3333333,0,15.12466667
2024-08-28 08:00:00+00:00,4221.5,4170.77,787.405,871.115,128.06,433.42499999999995,0.12,66.28,58.815,838.915,0.0,2.67,7.324999999999999,0.14500000000000002,0.52,0.0,0.0,0.62,,,974.0,793.5,0,0.535,0,14.57,0,13.585,12.775,14.785,89.05,1008.015,2,8.944444444,2.0,191.1111111,0,16.56511111
2024-08-28 09:00:00+00:00,4215.0,4147.28,804.68,860.145,108.275,428.395,0.12,33.53,65.17500000000001,873.29,0.0,1.31,7.55,0.13,0.73,0.0,0.0,0.63,,,820.0,788.0,0,0.69,0,14.9,0,13.74,12.8,14.8,87.4,1007.985,2,8.666666667,2.0,193.3333333,0,16.05066667
2024-08-28 10:00:00+00:00,4213.0,4155.48,862.265,810.99,101.75,427.895,0.12,12.3,53.455,1060.0949999999998,0.0,1.745,7.33,0.13,0.6599999999999999,0.0,0.0,0.64,,,901.75,810.5,0,0.69,0,15.035,0,13.765,12.735,14.725,86.3,1008.225,2,9.111111111,2.0,213.8888889,0,16.87377778
2024-08-28 11:00:00+00:00,4191.5,4082.87,962.92,746.015,100.15,320.53,0.12,5.16,58.87,1222.97,0.0,2.09,7.215,0.1,0.7,0.0,0.0,0.615,,,1064.25,873.75,0,0.4,0,15.405,0,13.885,12.685,14.675,83.95,1008.44,2,9.777777778,2.0,216.1111111,0,18.10844444
2024-08-28 12:00:00+00:00,4154.5,4035.535,1283.625,790.465,100.15,173.76,0.12,6.4799999999999995,50.775,1385.785,0.0,1.7349999999999999,7.1,0.07,0.63,0.0,0.0,0.635,,,1243.75,978.5,0,0.3,0,15.64,0,14.005,12.7,14.685,82.65,1008.61,2,10.72222222,2.0,225.0,0,19.85755556
2024-08-28 13:00:00+00:00,4157.5,3930.385,1354.19,501.805,100.49000000000001,164.535,0.12,5.27,50.67,1505.7150000000001,0.0,2.75,7.555,0.060000000000000005,0.6599999999999999,0.0,0.0,0.645,,,1402.0,1295.0,0,0.205,0,16.475,0,14.22,12.395,14.405,76.65,1008.825,2,10.88888889,2.0,240.0,0,20.16622222
2024-08-28 14:00:00+00:00,4217.5,3964.455,1357.1,578.3050000000001,102.435,169.575,0.12,5.345000000000001,50.81,1633.06,0.0,1.46,7.78,0.05,0.56,0.0,0.0,0.655,,,1484.5,1355.5,0,0.015,0,16.86,0,14.105,11.825,13.89,72.15,1009.005,2,11.66666667,2.0,238.3333333,0,21.60666667
2024-08-28 15:00:00+00:00,4315.0,3971.51,1406.32,669.26,102.9,181.98,0.12,0.0,50.745000000000005,1646.885,0.0,1.54,9.15,0.07,0.69,0.0,0.0,0.635,,,1620.5,1354.5,0,0.11,0,16.74,0,13.77,11.265,13.39,70.05,1009.185,2,12.27777778,2.0,242.2222222,0,22.73844444
2024-08-28 16:00:00+00:00,4309.0,4095.815,1403.25,806.955,102.09,281.115,0.12,0.0,50.900000000000006,1682.725,0.0,2.275,10.98,0.060000000000000005,0.6599999999999999,0.0,0.0,0.64,,,1670.75,1406.5,0,0.045,0,16.7,0,13.645,11.015,13.16,69.0,1009.47,2,12.16666667,2.0,241.6666667,0,22.53266667
2024-08-28 17:00:00+00:00,4201.0,4138.68,1361.675,832.3299999999999,99.805,369.52,0.12,0.0,81.005,1566.68,0.0,2.01,10.98,0.05,0.73,0.0,0.0,0.64,,,1688.0,1401.0,0,0.02,0,16.315,0,13.21,10.495,12.715,68.45,1009.75,2,11.94444444,2.0,241.1111111,0,22.12111111
2024-08-28 18:00:00+00:00,4088.5,4090.7799999999997,1250.76,832.0550000000001,104.27000000000001,424.53,0.12,41.125,111.02000000000001,1318.025,0.0,1.7349999999999999,10.41,0.05,0.63,0.0,0.0,0.645,,,1546.0,1347.5,0,0.055,0,15.295,0,12.75,10.46,12.69,72.85,1010.155,2,10.94444444,2.0,243.8888889,0,20.26911111
2024-08-28 19:00:00+00:00,4057.5,4090.615,1104.485,815.4200000000001,108.16,434.1,0.12,119.06,103.28,1198.65,0.0,1.9300000000000002,14.75,0.085,0.63,0.0,0.0,0.66,,,1287.25,1231.5,0,0.07,0,14.34,0,12.35,10.545,12.775,77.85,1010.77,2,9.722222222,2.0,236.6666667,0,18.00555556
2024-08-28 20:00:00+00:00,3907.5,4106.84,1028.71,799.635,112.74000000000001,433.43,0.12,185.41,95.895,1141.9499999999998,0.0,1.8050000000000002,15.89,0.07,0.63,0.0,0.0,0.64,,,1194.0,1089.75,0,0.005,0,13.26,0,11.605,10.02,12.32,80.6,1011.49,2,8.444444444,2.0,235.5555556,0,15.63911111
2024-08-28 21:00:00+00:00,3718.5,3781.6949999999997,1075.005,651.59,100.49000000000001,409.44,0.12,0.0,96.125,1142.255,0.0,1.81,15.21,0.1,0.69,0.0,0.0,0.66,,,1133.5,1034.5,0,0.005,0,12.795,0,11.415,10.085,12.37,83.2,1011.985,2,8.222222222,2.0,232.2222222,0,15.22755556
2024-08-28 22:00:00+00:00,3520.5,3419.67,1116.24,536.685,114.78999999999999,300.4,0.12,0.0,88.255,1116.21,0.0,1.53,15.094999999999999,0.07500000000000001,0.73,0.0,0.0,0.66,,,1174.75,1080.75,0,0.06,0,12.46,0,11.315,10.225,12.49,85.95,1012.215,2,8.444444444,2.0,227.7777778,0,15.63911111
2024-08-28 23:00:00+00:00,3365.5,3173.075,1143.665,736.0899999999999,121.08500000000001,350.56,0.12,0.0,88.49,1092.1999999999998,0.0,2.46,12.355,0.07500000000000001,0.69,144.885,0.0,0.665,,,1094.25,1119.25,0,0.01,0,12.12,0,11.085,10.09,12.38,87.0,1012.46,2,8.055555556,2.0,222.2222222,0,14.91888889
2024-08-29 00:00:00+00:00,3280.0,3036.885,1165.82,688.97,120.515,252.94,0.12,0.0,87.99000000000001,1151.29,0.0,1.53,12.465,0.07,0.69,145.29000000000002,0.0,0.65,,,1105.25,1148.5,0,0.035,0,12.205,0,11.185,10.2,12.455,87.15,1012.665,2,7.944444444,2.0,213.8888889,0,14.71311111
2024-08-29 01:00:00+00:00,3245.0,2995.865,1227.79,667.175,105.65,168.735,0.12,0.0,88.3,1108.48,0.0,1.53,12.35,0.085,0.6599999999999999,143.97,0.0,0.635,,,1136.5,1175.0,0,0.04,0,12.29,0,11.335,10.43,12.67,88.25,1012.75,2,8.277777778,2.0,218.3333333,0,15.33044444
2024-08-29 02:00:00+00:00,3230.5,2971.88,1248.65,672.45,110.445,174.60000000000002,0.12,0.0,88.32,1026.85,0.0,1.525,12.465,0.1,0.6599999999999999,142.54,0.0,0.66,,,1120.5,1231.0,0,0.16,0,12.38,0,11.38,10.425,12.655,87.6,1012.825,2,8.055555556,2.0,224.4444444,0,14.91888889
2024-08-29 03:00:00+00:00,3263.5,2935.63,1242.545,635.8,106.10499999999999,166.71499999999997,0.12,0.0,83.39,1041.025,0.0,2.1550000000000002,12.35,0.1,0.6599999999999999,141.88,0.0,0.655,,,1028.5,1249.75,0,0.29,0,12.26,0,11.355,10.52,12.715,88.8,1013.01,2,8.111111111,2.0,227.7777778,0,15.02177778
2024-08-29 04:00:00+00:00,3421.0,2986.07,1173.045,716.405,103.7,176.94,0.12,0.0,63.21,993.565,0.0,3.315,12.120000000000001,0.1,0.7,140.165,0.0,0.64,,,1023.0,1236.25,0,0.075,0,11.92,0,11.125,10.355,12.605,89.9,1013.27,2,8.0,2.0,222.7777778,0,14.816
2024-08-29 05:00:00+00:00,3634.0,3205.0950000000003,1044.455,795.7,103.355,170.075,0.19,0.0,46.31,964.3299999999999,0.0,0.93,10.635,0.115,0.6599999999999999,0.0,0.0,0.66,,,991.5,1157.25,0,0.225,0,11.65,0,10.875,10.16,12.43,90.35,1013.565,2,7.666666667,2.0,228.3333333,0,14.19866667
2024-08-29 06:00:00+00:00,3934.5,3670.59,922.5,958.9549999999999,112.5,341.84,0.19,27.424999999999997,42.46,855.86,0.0,0.925,9.035,0.085,0.6599999999999999,0.0,0.0,0.64,,,933.5,1027.25,0,0.075,0,11.75,0,11.015,10.305,12.54,90.75,1014.25,2,7.5,2.0,222.2222222,0,13.89
2024-08-29 07:00:00+00:00,4154.0,4024.745,812.83,1015.31,119.6,413.305,0.19,74.41,44.055,692.7049999999999,0.0,0.93,9.95,0.14500000000000002,0.625,0.0,0.0,0.64,,,837.25,907.5,0,0.04,0,12.335,0,11.495,10.685,12.87,89.25,1014.905,2,7.444444444,2.0,232.7777778,0,13.78711111
2024-08-29 08:00:00+00:00,4224.0,4105.129999999999,770.1,929.75,143.72,401.89,0.19,79.465,61.769999999999996,701.02,0.0,1.165,9.725,0.13,0.625,0.0,0.0,0.65,,,685.5,803.5,0,0.01,0,13.445,0,12.275,11.24,13.335,86.25,1015.55,2,7.777777778,2.0,228.3333333,0,14.40444444
2024-08-29 09:00:00+00:00,4213.0,4049.365,817.605,960.53,99.35,222.07,0.19,7.575,50.275000000000006,834.9449999999999,0.0,1.01,12.01,0.13,0.6599999999999999,0.0,0.0,0.66,,,704.0,776.75,0,0.0,0,14.685,0,12.85,11.29,13.385,79.85,1016.04,2,8.444444444,2.0,247.7777778,0,15.63911111
2024-08-29 10:00:00+00:00,4208.5,4002.6499999999996,833.565,808.4000000000001,100.94999999999999,171.92000000000002,0.19,0.0,47.709999999999994,892.87,0.0,1.84,12.579999999999998,0.1,0.595,0.0,0.0,0.66,,,869.25,821.0,0,0.035,0,15.275,0,13.03,11.09,13.22,75.85,1016.485,2,9.277777778,2.0,252.2222222,0,17.18244444
2024-08-29 11:00:00+00:00,4181.0,3970.3050000000003,804.8,771.86,103.695,164.365,0.19,0.0,47.415000000000006,868.87,0.0,1.9,12.235,0.115,0.63,0.0,0.0,0.645,,,872.75,831.75,0,0.025,0,15.73,0,13.345,11.295,13.4,74.7,1016.875,2,9.388888889,2.0,258.3333333,0,17.38822222
2024-08-29 12:00:00+00:00,4142.0,3951.51,755.405,808.895,99.12,168.4,0.19,0.0,49.95,883.505,0.0,0.93,12.465,0.1,0.625,0.0,0.0,0.665,,,867.25,796.0,0,0.025,0,16.52,0,13.66,11.245,13.375,71.0,1017.25,2,9.5,2.0,260.0,0,17.594
2024-08-29 13:00:00+00:00,4139.5,3868.95,805.88,801.1700000000001,102.89,174.93,0.19,0.0,50.605000000000004,849.58,0.0,0.93,12.58,0.1,0.6599999999999999,0.0,0.0,0.64,,,885.25,765.25,0,0.09,0,16.765,0,13.81,11.34,13.445,70.45,1017.49,2,9.944444444,2.0,260.0,0,18.41711111
2024-08-29 14:00:00+00:00,4190.0,3916.87,770.675,962.25,101.065,171.75,38.835,0.0,50.36,825.49,0.0,0.935,12.695,0.07,0.55,0.0,0.0,0.64,,,848.75,801.75,0,0.03,0,16.735,0,13.74,11.215,13.33,69.8,1017.84,2,10.38888889,2.0,266.1111111,0,19.24022222
2024-08-29 15:00:00+00:00,4265.5,4019.495,723.71,1072.71,101.28999999999999,268.53499999999997,19.59,0.0,50.545,779.37,0.0,1.21,16.12,0.060000000000000005,0.5900000000000001,0.0,0.0,0.645,,,812.0,766.0,0,0.005,0,16.71,0,13.61,10.965,13.125,68.7,1018.21,2,10.05555556,2.0,268.3333333,0,18.62288889
2024-08-29 16:00:00+00:00,4258.5,4168.18,619.315,1163.7800000000002,117.65,423.355,0.19,33.87,51.57,764.26,0.0,0.94,16.805,0.07,0.595,0.0,0.0,0.66,,,777.75,714.0,0,0.005,0,16.695,0,13.555,10.875,13.03,68.6,1018.6,2,9.388888889,2.0,266.1111111,0,17.38822222
2024-08-29 17:00:00+00:00,4173.0,4183.305,434.43,1174.46,141.89499999999998,439.81,0.19,143.95999999999998,80.085,672.15,0.0,0.93,18.31,0.1,0.52,0.0,0.0,0.645,,,744.5,596.25,0,0.0,0,16.48,0,13.485,10.935,13.095,69.75,1019.09,2,9.333333333,2.0,272.2222222,0,17.28533333
2024-08-29 18:00:00+00:00,4080.5,4125.905,279.825,1195.2649999999999,109.29499999999999,441.82,0.19,264.705,110.665,521.7149999999999,0.0,1.205,18.41,0.07500000000000001,0.56,0.0,0.0,0.66,,,658.25,411.5,0,0.0,0,15.56,0,13.035,10.805,12.985,73.2,1019.67,2,8.388888889,2.0,274.4444444,0,15.53622222
2024-08-29 19:00:00+00:00,4062.5,4097.78,237.765,1206.585,135.95,425.035,0.19,291.0,103.58,406.97,0.0,0.92,19.22,0.07500000000000001,0.56,0.0,0.0,0.615,,,501.25,274.5,0,0.0,0,14.42,0,12.44,10.66,12.85,78.05,1020.24,2,6.666666667,2.0,272.7777778,0,12.34666667
2024-08-29 20:00:00+00:00,3912.0,4079.94,203.225,1194.08,145.9,419.84,0.19,259.465,89.035,366.735,0.0,1.47,19.674999999999997,0.085,0.52,0.0,0.0,0.655,,,401.0,232.5,0,0.005,0,12.96,0,11.59,10.32,12.565,83.65,1020.82,2,5.166666667,2.0,275.0,0,9.568666667
2024-08-29 21:00:00+00:00,3720.5,3751.975,193.255,1155.2350000000001,135.135,412.625,0.19,36.760000000000005,88.72,355.25,0.0,1.475,12.695,0.085,0.625,0.0,0.0,0.65,,,367.0,201.5,0,0.0,0,12.12,0,11.075,10.115,12.385,87.2,1021.165,2,4.833333333,2.0,251.6666667,0,8.951333333
2024-08-29 22:00:00+00:00,3524.5,3421.44,185.305,1022.73,145.31,405.25,0.19,0.0,88.19,349.4,0.0,1.48,5.49,0.1,0.595,0.0,0.0,0.66,,,357.0,193.0,0,0.0,0,11.375,0,10.435,9.535,11.94,88.35,1021.38,2,4.722222222,2.0,268.8888889,0,8.745555556
2024-08-29 23:00:00+00:00,3372.0,3234.755,157.71,1073.865,192.76,357.77,0.19,0.0,89.28999999999999,234.465,0.0,1.49,5.375,0.115,0.595,264.98,0.0,0.635,,,335.5,182.0,0,0.0,0,10.54,0,9.765,9.005,11.535,89.95,1021.67,2,4.444444444,2.0,247.7777778,0,8.231111111
2024-08-30 00:00:00+00:00,3287.0,3156.0550000000003,124.865,1086.16,111.36,411.79999999999995,0.19,0.0,89.535,152.27499999999998,0.0,1.4849999999999999,11.205000000000002,0.085,0.595,298.345,0.0,0.635,,,224.0,153.5,0,0.0,0,10.11,0,9.46,8.815,11.405,91.55,1022.015,2,3.944444444,2.0,230.0,1,7.305111111
2024-08-30 01:00:00+00:00,3247.5,3109.06,57.155,1087.845,104.95500000000001,454.555,0.19,0.0,89.495,89.33500000000001,0.0,1.285,15.435,0.1,0.52,295.34000000000003,0.0,0.66,,,144.5,114.25,0,0.0,0,9.48,0,8.915,8.345,11.04,92.4,1022.305,2,3.611111111,2.0,224.4444444,1,6.687777778
2024-08-30 02:00:00+00:00,3230.5,3075.5699999999997,43.885,1089.415,101.64500000000001,456.225,0.19,0.0,89.39500000000001,44.545,0.0,1.21,13.04,0.13,0.6599999999999999,290.875,0.0,0.64,,,85.0,55.0,0,0.0,0,8.82,0,8.385,7.9,10.745,93.75,1022.455,2,3.444444444,2.0,210.0,1,6.379111111
2024-08-30 03:00:00+00:00,3263.0,2993.2,40.49,1074.375,114.215,451.37,0.19,0.0,84.22,25.985,0.0,1.0150000000000001,9.15,0.13,0.52,287.875,0.0,0.63,,,41.0,43.5,0,0.0,0,8.25,0,7.86,7.435,10.4,94.25,1022.6,2,3.0,2.0,191.6666667,1,5.556
2024-08-30 04:00:00+00:00,3422.0,3043.51,38.89,1130.5549999999998,135.375,428.895,0.19,0.0,61.295,20.665,0.0,1.01,8.92,0.085,0.56,248.865,0.0,0.62,,,24.5,40.0,0,0.005,0,8.0,0,7.685,7.345,10.335,95.35,1022.75,2,3.111111111,2.0,168.8888889,1,5.761777778
2024-08-30 05:00:00+00:00,3632.0,3253.85,40.355,1118.495,181.225,392.32500000000005,0.19,0.0,43.28,58.365,0.0,0.93,9.035,0.13,0.52,0.0,0.0,0.635,,,25.0,39.0,0,0.005,0,8.145,0,7.88,7.595,10.52,95.95,1023.12,2,3.166666667,2.0,162.2222222,1,5.864666667
2024-08-30 06:00:00+00:00,3925.0,3711.29,49.21,1234.31,165.79500000000002,445.84000000000003,0.19,95.465,43.325,86.03999999999999,12.63,1.365,8.92,0.14500000000000002,0.5549999999999999,0.0,0.0,0.505,,,64.75,41.25,0,0.0,0,7.985,0,7.745,7.5,10.44,96.25,1023.575,2,3.388888889,2.0,125.5555556,1,6.276222222
2024-08-30 07:00:00+00:00,4149.0,4016.5,54.34,1256.92,170.135,442.155,0.19,183.985,51.9,71.94,26.645000000000003,1.09,9.035,0.16,0.52,0.0,0.0,0.405,,,87.5,50.0,0,0.005,0,9.285,0,9.035,8.79,11.36,96.3,1023.9,2,3.277777778,2.0,180.5555556,1,6.070444444
